county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP
Calhoun County,JACKSONVILLE 1ST BAPTIST,461.0,705.0,403.0,743.0,384.0,,,773.0,492.0,,667.0,179.0,,428.0,433.0,730.0
Calhoun County,JACKSONVILLE WESTSIDE BAP,205.0,169.0,197.0,176.0,191.0,,,180.0,202.0,,168.0,105.0,,110.0,201.0,174.0
Calhoun County,LEATHERWOOD RD CIVIL DEF_,264.0,755.0,245.0,774.0,237.0,,,771.0,283.0,,728.0,137.0,,498.0,255.0,755.0
Calhoun County,MENTAL HEALTH CTR_,302.0,119.0,292.0,127.0,305.0,,,112.0,288.0,,132.0,212.0,,65.0,297.0,122.0
Calhoun County,MT_ VIEW BAPTIST,83.0,470.0,86.0,463.0,83.0,,,458.0,100.0,,439.0,46.0,,317.0,81.0,469.0
Calhoun County,OAK GROVE BAPTIST CHU_,74.0,512.0,67.0,512.0,61.0,,,514.0,85.0,,487.0,37.0,,378.0,63.0,517.0
Calhoun County,OHATCHEE 1ST BAPTIST CHU_,206.0,936.0,177.0,960.0,206.0,,,923.0,237.0,,897.0,97.0,,641.0,205.0,934.0
Calhoun County,OXFORD CHEAHA CLUBHOUSE,161.0,434.0,146.0,447.0,158.0,,,428.0,163.0,,426.0,92.0,,305.0,151.0,443.0
Calhoun County,OXFORD LAKE PARK CIV_ CTR,266.0,549.0,255.0,555.0,198.0,,,558.0,268.0,,543.0,174.0,,401.0,262.0,551.0
Calhoun County,OXFORD PUBLIC LIBRARY,163.0,240.0,156.0,250.0,161.0,,,242.0,167.0,,238.0,101.0,,172.0,162.0,243.0
Calhoun County,PIEDMONT FIRE STATION,305.0,900.0,284.0,923.0,,,,945.0,318.0,,886.0,214.0,,678.0,290.0,922.0
Calhoun County,PIEDMONT REC_ BUILDING,65.0,350.0,65.0,347.0,,,,352.0,74.0,,338.0,42.0,,263.0,66.0,348.0
Calhoun County,PROVISIONAL,36.0,61.0,33.0,64.0,27.0,,,65.0,35.0,,62.0,27.0,,47.0,34.0,63.0
Calhoun County,SAKS HIGH SCHOOL,768.0,1312.0,768.0,1310.0,750.0,,,1333.0,822.0,,1252.0,486.0,,857.0,774.0,1312.0
Calhoun County,S_ HIGHLAND COMMUNITY CTR,479.0,106.0,488.0,91.0,487.0,,,92.0,474.0,,109.0,357.0,,55.0,486.0,98.0
Calhoun County,THE DONOHO SCHOOL,284.0,499.0,230.0,542.0,237.0,,,525.0,222.0,,557.0,124.0,,327.0,248.0,529.0
Calhoun County,TRINITY MISSIONARY BAPT_,31.0,193.0,29.0,194.0,,,,194.0,43.0,,179.0,17.0,,159.0,37.0,188.0
Calhoun County,WEST PARK HEIGHTS BAPTIST,147.0,644.0,121.0,661.0,,,,689.0,144.0,,639.0,73.0,,462.0,128.0,659.0
Calhoun County,WHITE PLAINS 1ST BAPTIST,121.0,582.0,100.0,600.0,105.0,,,591.0,139.0,,556.0,55.0,,414.0,109.0,592.0
Calhoun County,WHITE PLAINS V_F_D_,80.0,334.0,55.0,352.0,63.0,,,342.0,87.0,,318.0,28.0,,231.0,67.0,342.0
Calhoun County,WIGGINS COMMUNITY CTR_,440.0,16.0,447.0,9.0,440.0,,,16.0,437.0,,20.0,358.0,,5.0,442.0,15.0
Chambers County,ABSENTEE,96.0,261.0,97.0,254.0,106.0,,,250.0,100.0,,255.0,67.0,,104.0,102.0,255.0
Chambers County,BUFFALO,73.0,139.0,78.0,132.0,75.0,,,136.0,76.0,,135.0,65.0,,40.0,75.0,136.0
Chambers County,CUSSETA,77.0,170.0,77.0,168.0,91.0,,,150.0,74.0,,169.0,56.0,,63.0,79.0,167.0
Chambers County,FIVE POINTS,121.0,63.0,123.0,59.0,120.0,,,64.0,123.0,,59.0,92.0,,21.0,121.0,63.0
Chambers County,FREDONIA,75.0,239.0,83.0,226.0,76.0,,,236.0,85.0,,226.0,50.0,,86.0,79.0,235.0
Chambers County,HUGULEY,365.0,954.0,354.0,934.0,378.0,,,931.0,361.0,,943.0,225.0,,334.0,374.0,942.0
Chambers County,LAFAYETTE,673.0,365.0,683.0,349.0,675.0,,,353.0,686.0,,347.0,533.0,,125.0,686.0,352.0
Chambers County,LAKEVIEW,60.0,200.0,61.0,199.0,58.0,,,201.0,62.0,,197.0,42.0,,86.0,61.0,200.0
Chambers County,LANETT,1185.0,768.0,1213.0,712.0,1171.0,,,737.0,1185.0,,745.0,897.0,,265.0,1217.0,730.0
Chambers County,MILLTOWN,53.0,107.0,54.0,100.0,54.0,,,102.0,55.0,,104.0,43.0,,42.0,58.0,101.0
Chambers County,MT_ OLIVE,46.0,74.0,48.0,72.0,46.0,,,76.0,49.0,,72.0,35.0,,40.0,54.0,68.0
Chambers County,PENTON,18.0,92.0,21.0,86.0,22.0,,,83.0,24.0,,83.0,14.0,,34.0,20.0,88.0
Chambers County,PROVISIONAL,9.0,17.0,8.0,17.0,15.0,,,19.0,9.0,,17.0,6.0,,2.0,9.0,17.0
Chambers County,RIDGE GROVE,101.0,158.0,104.0,152.0,106.0,,,151.0,109.0,,144.0,84.0,,61.0,108.0,151.0
Chambers County,SPARKLING SPRINGS,3.0,47.0,3.0,47.0,1.0,,,49.0,6.0,,43.0,1.0,,22.0,3.0,46.0
Chambers County,STANDING ROCK,18.0,196.0,19.0,195.0,22.0,,,192.0,20.0,,196.0,10.0,,120.0,24.0,191.0
Chambers County,STROUD,81.0,73.0,80.0,72.0,79.0,,,74.0,81.0,,73.0,65.0,,38.0,81.0,73.0
Chambers County,UNION HILL,18.0,129.0,13.0,129.0,12.0,,,130.0,18.0,,125.0,6.0,,37.0,17.0,128.0
Chambers County,VALLEY SPORTSPLEX,1247.0,2277.0,1260.0,2212.0,1344.0,,,2170.0,1256.0,,2247.0,888.0,,827.0,1283.0,2243.0
Chambers County,WAVERLY,38.0,95.0,39.0,93.0,44.0,,,89.0,43.0,,91.0,27.0,,42.0,48.0,87.0
Chambers County,WEST CHAMBERS,268.0,263.0,270.0,255.0,273.0,,,252.0,277.0,,249.0,218.0,,140.0,278.0,251.0
Cherokee County,ABSENTEE,59.0,243.0,57.0,242.0,,,,253.0,,56.0,233.0,20.0,,168.0,53.0,245.0
Cherokee County,BROOMTOWN FIRE DEPT_,14.0,238.0,17.0,234.0,,,,231.0,,34.0,217.0,9.0,,166.0,17.0,234.0
Cherokee County,CEDAR BLUFF 1ST BAPTIST,150.0,658.0,140.0,660.0,,,,672.0,,182.0,600.0,64.0,,442.0,140.0,662.0
Cherokee County,CONGREGATIONAL METHODIST,22.0,108.0,22.0,105.0,,,,101.0,,28.0,95.0,15.0,,57.0,25.0,101.0
Cherokee County,DANIELS CHAPEL FELLOWSHIP,28.0,95.0,26.0,97.0,,,,98.0,,30.0,91.0,7.0,,58.0,23.0,97.0
Cherokee County,EBENEZER FELLOWSHIP HALL,121.0,202.0,126.0,192.0,,,,187.0,,114.0,176.0,95.0,,115.0,115.0,202.0
Cherokee County,FRIENDSHIP BAP FELLOWSHIP,17.0,137.0,15.0,139.0,,,,144.0,,14.0,137.0,5.0,,101.0,17.0,138.0
Cherokee County,GAYLESVILLE CITY HALL,33.0,247.0,27.0,248.0,,,,247.0,,53.0,221.0,10.0,,161.0,26.0,253.0
Cherokee County,GOSHEN METHODIST CHURCH,27.0,224.0,27.0,220.0,,,,225.0,,33.0,209.0,9.0,,154.0,30.0,219.0
Cherokee County,LEESBURG FEMA BLDG_,130.0,611.0,113.0,620.0,,,,621.0,,172.0,535.0,51.0,,373.0,111.0,627.0
Cherokee County,MT CALVARY BAPTIST CHURCH,42.0,79.0,42.0,77.0,,,,78.0,,31.0,72.0,24.0,,63.0,42.0,77.0
Cherokee County,MT_ WEISNER FIRE HALL,41.0,152.0,39.0,151.0,,,,152.0,,37.0,140.0,22.0,,101.0,36.0,154.0
Cherokee County,MT_ WESINER VFD #2,51.0,127.0,46.0,128.0,,,,128.0,,42.0,122.0,31.0,,88.0,50.0,127.0
Cherokee County,McCORDS CROSSROADS FIRE,19.0,231.0,19.0,229.0,,,,234.0,,16.0,232.0,8.0,,164.0,16.0,238.0
Cherokee County,NEW HOPE METHODIST,65.0,205.0,58.0,208.0,,,,211.0,,54.0,193.0,48.0,,144.0,59.0,211.0
Cherokee County,PROVISIONAL,3.0,2.0,3.0,2.0,,,,5.0,,5.0,0.0,3.0,,4.0,2.0,3.0
Cherokee County,ROCK RUN CHURCH,16.0,93.0,13.0,92.0,,,,98.0,,15.0,92.0,4.0,,70.0,11.0,98.0
Cherokee County,SAND ROCK TOWN HALL,96.0,495.0,67.0,505.0,,,,509.0,,119.0,462.0,32.0,,317.0,68.0,514.0
Cherokee County,SHADY GROVE CHURCH,46.0,103.0,41.0,106.0,,,,112.0,,33.0,100.0,25.0,,53.0,42.0,103.0
Cherokee County,SPRING CREEK VFD,38.0,325.0,37.0,316.0,,,,314.0,,43.0,312.0,15.0,,203.0,38.0,320.0
Cherokee County,SPRING GARDEN FIRE STA_,52.0,374.0,47.0,375.0,,,,376.0,,47.0,363.0,23.0,,278.0,48.0,378.0
Cherokee County,THE ROC,417.0,1578.0,349.0,1600.0,,,,1606.0,,475.0,1464.0,161.0,,844.0,336.0,1644.0
Cherokee County,THE VALLEY CHURCH,17.0,143.0,14.0,146.0,,,,140.0,,14.0,138.0,6.0,,87.0,16.0,143.0
Cherokee County,TUCKER'S CHAPEL FIRE DEPT,21.0,124.0,23.0,123.0,,,,125.0,,23.0,118.0,12.0,,82.0,20.0,124.0
Cherokee County,UNITY MISSIONARY BAPTIST,27.0,180.0,22.0,180.0,,,,179.0,,33.0,166.0,12.0,,125.0,23.0,180.0
Chilton County,ABSEN,62.0,313.0,68.0,312.0,5.0,,,323.0,45.0,,316.0,28.0,,208.0,57.0,314.0
Chilton County,CANE,49.0,466.0,43.0,465.0,44.0,,,457.0,49.0,,455.0,20.0,,271.0,43.0,465.0
Chilton County,CLANT,212.0,1270.0,189.0,1283.0,,,,1282.0,178.0,,1284.0,96.0,,671.0,169.0,1305.0
Chilton County,COLLI,41.0,262.0,33.0,267.0,,,,266.0,29.0,,268.0,11.0,,136.0,33.0,266.0
Chilton County,COURT,131.0,636.0,118.0,643.0,,,,646.0,124.0,,630.0,71.0,,362.0,114.0,648.0
Chilton County,ENTER,97.0,570.0,84.0,578.0,,,,563.0,,,567.0,59.0,,334.0,87.0,576.0
Chilton County,FAIRV,77.0,441.0,64.0,453.0,,,,447.0,,,450.0,42.0,,264.0,58.0,456.0
Chilton County,HILLC,57.0,493.0,51.0,495.0,,,,488.0,,,492.0,35.0,,306.0,51.0,494.0
Chilton County,ISABE,81.0,367.0,78.0,369.0,,,,379.0,78.0,,366.0,50.0,,196.0,68.0,379.0
Chilton County,JEMIS,320.0,933.0,282.0,966.0,,,,986.0,282.0,,954.0,167.0,,505.0,277.0,972.0
Chilton County,LIBRA,137.0,781.0,126.0,787.0,,,,789.0,125.0,,779.0,60.0,,414.0,117.0,795.0
Chilton County,MAPLE,212.0,308.0,201.0,316.0,,,,327.0,,,326.0,144.0,,184.0,198.0,316.0
Chilton County,MARS,85.0,453.0,78.0,458.0,,,,473.0,79.0,,453.0,40.0,,264.0,72.0,463.0
Chilton County,PROVI,50.0,426.0,35.0,434.0,43.0,,,1273.0,137.0,,1231.0,16.0,,260.0,41.0,432.0
Chilton County,SENIO,370.0,429.0,371.0,425.0,,,,466.0,364.0,,424.0,271.0,,232.0,355.0,436.0
Chilton County,THORS,156.0,839.0,135.0,853.0,,,,861.0,137.0,,850.0,68.0,,479.0,136.0,856.0
Chilton County,UNION,73.0,784.0,70.0,780.0,,,,774.0,64.0,,785.0,23.0,,481.0,54.0,796.0
Chilton County,VERBE,137.0,716.0,137.0,710.0,141.0,,,696.0,,,711.0,81.0,,446.0,130.0,715.0
Choctaw County,ABSENTEE,203.0,234.0,225.0,186.0,292.0,,,148.0,271.0,,,174.0,,63.0,276.0,
Choctaw County,ARARAT,36.0,95.0,33.0,93.0,48.0,,,88.0,58.0,,,24.0,,21.0,60.0,
Choctaw County,BARRYTOWN,7.0,171.0,8.0,162.0,37.0,,,140.0,26.0,,,2.0,,52.0,29.0,
Choctaw County,BLADON SPRINGS,41.0,9.0,39.0,9.0,40.0,,,10.0,39.0,,,27.0,,5.0,39.0,
Choctaw County,BOGUELOOSA,12.0,235.0,9.0,226.0,34.0,,,212.0,57.0,,,2.0,,55.0,62.0,
Choctaw County,BRANCH,179.0,52.0,193.0,32.0,210.0,,,27.0,202.0,,,126.0,,6.0,205.0,
Choctaw County,BUTLER,329.0,770.0,353.0,714.0,521.0,,,579.0,560.0,,,241.0,,170.0,566.0,
Choctaw County,CHAPPELL HILL,7.0,205.0,8.0,189.0,35.0,,,172.0,41.0,,,3.0,,44.0,47.0,
Choctaw County,CROMWELL,69.0,39.0,71.0,32.0,78.0,,,28.0,80.0,,,52.0,,13.0,84.0,
Choctaw County,CROSSROADS,46.0,35.0,50.0,30.0,56.0,,,24.0,57.0,,,40.0,,17.0,58.0,
Choctaw County,CULLOMBURG,88.0,58.0,84.0,58.0,101.0,,,49.0,89.0,,,67.0,,16.0,90.0,
Choctaw County,GILBERTOWN,60.0,232.0,53.0,231.0,106.0,,,188.0,104.0,,,40.0,,61.0,108.0,
Choctaw County,HALSELL,46.0,18.0,47.0,16.0,48.0,,,15.0,56.0,,,32.0,,9.0,54.0,
Choctaw County,HURRICANE,6.0,26.0,8.0,24.0,9.0,,,23.0,9.0,,,3.0,,10.0,10.0,
Choctaw County,INTERSECTION,52.0,1.0,53.0,0.0,52.0,,,1.0,52.0,,,38.0,,0.0,52.0,
Choctaw County,ISNEY,8.0,25.0,5.0,26.0,12.0,,,23.0,9.0,,,4.0,,12.0,14.0,
Choctaw County,LAVACA,98.0,76.0,96.0,77.0,117.0,,,61.0,124.0,,,85.0,,22.0,121.0,
Choctaw County,LISMAN,232.0,24.0,231.0,18.0,238.0,,,17.0,239.0,,,201.0,,10.0,239.0,
Choctaw County,LUSK,10.0,161.0,7.0,150.0,37.0,,,135.0,46.0,,,2.0,,31.0,49.0,
Choctaw County,MELVIN,64.0,45.0,66.0,40.0,71.0,,,38.0,70.0,,,49.0,,20.0,75.0,
Choctaw County,MT_ STERLING,95.0,53.0,94.0,50.0,112.0,,,36.0,100.0,,,88.0,,23.0,101.0,
Choctaw County,PELHAM,60.0,23.0,62.0,20.0,67.0,,,15.0,69.0,,,57.0,,6.0,73.0,
Choctaw County,PENNINGTON,230.0,102.0,237.0,91.0,251.0,,,79.0,260.0,,,195.0,,36.0,263.0,
Choctaw County,PLEASANT VALLEY,8.0,113.0,6.0,108.0,15.0,,,108.0,26.0,,,1.0,,40.0,31.0,
Choctaw County,PROVISIONAL,1.0,5.0,1.0,5.0,1.0,,,5.0,3.0,,,3.0,,4.0,3.0,
Choctaw County,PUSHMATAHA,93.0,15.0,97.0,11.0,99.0,,,9.0,96.0,,,75.0,,1.0,97.0,
Choctaw County,RIDERWOOD,92.0,18.0,92.0,16.0,98.0,,,10.0,98.0,,,77.0,,2.0,100.0,
Choctaw County,ROCK SPRINGS,7.0,65.0,6.0,64.0,13.0,,,59.0,20.0,,,3.0,,20.0,23.0,
Choctaw County,SILAS,89.0,180.0,86.0,174.0,110.0,,,164.0,120.0,,,55.0,,44.0,121.0,
Choctaw County,SOUWILPA,9.0,47.0,9.0,40.0,22.0,,,35.0,15.0,,,5.0,,15.0,17.0,
Choctaw County,TOOMEY,50.0,86.0,59.0,75.0,70.0,,,66.0,67.0,,,36.0,,28.0,72.0,
Choctaw County,TOXEY,105.0,168.0,117.0,147.0,148.0,,,123.0,148.0,,,94.0,,43.0,147.0,
Choctaw County,WOMACK HILL,20.0,69.0,21.0,63.0,33.0,,,55.0,30.0,,,8.0,,24.0,29.0,
Choctaw County,YANTLEY,197.0,20.0,202.0,13.0,202.0,,,14.0,203.0,,,171.0,,6.0,205.0,
Clarke County,ABSENTEE,359.0,533.0,345.0,528.0,416.0,,,279.0,,,534.0,236.0,,351.0,373.0,244.0
Clarke County,ANTIOCH FIRE DEPT_,145.0,191.0,138.0,192.0,165.0,,,164.0,,,192.0,107.0,,102.0,139.0,195.0
Clarke County,BASHI METHODIST CHURCH,20.0,78.0,19.0,78.0,23.0,,,,,,77.0,16.0,,57.0,24.0,
Clarke County,CHOCTAW BLUFF FIRE STA_,155.0,81.0,153.0,80.0,160.0,,,,,,86.0,139.0,,51.0,158.0,
Clarke County,CITY HALL - JACKSON,445.0,368.0,445.0,364.0,487.0,,,320.0,,,364.0,397.0,,198.0,493.0,58.0
Clarke County,COFFEEVILLE TOWN HALL,168.0,273.0,166.0,267.0,209.0,,,229.0,,,256.0,125.0,,144.0,224.0,
Clarke County,FULTON FIRE STATION,167.0,445.0,160.0,434.0,199.0,,,,,,419.0,115.0,,291.0,209.0,
Clarke County,GAINSTOWN GOOD HOPE,314.0,29.0,316.0,26.0,317.0,,,,,,32.0,265.0,,15.0,319.0,
Clarke County,GOSPORT FIRE DEPT,96.0,21.0,96.0,20.0,96.0,,,,,,22.0,87.0,,15.0,95.0,
Clarke County,GROVE HILL CITY HALL,119.0,281.0,98.0,293.0,149.0,,,248.0,,,301.0,49.0,,149.0,98.0,295.0
Clarke County,GROVE HILL OLD ENGINEERS,171.0,301.0,165.0,295.0,201.0,,,264.0,,,310.0,110.0,,162.0,160.0,302.0
Clarke County,GROVE HILL-NATIONAL GUARD,187.0,78.0,182.0,77.0,192.0,,,,,,94.0,117.0,,35.0,197.0,
Clarke County,HELWESTERN VFD,56.0,240.0,42.0,250.0,83.0,,,210.0,,,243.0,32.0,,141.0,42.0,250.0
Clarke County,HOPEWELL BAPTIST CHURCH,2.0,82.0,1.0,79.0,6.0,,,75.0,,,78.0,0.0,,62.0,3.0,
Clarke County,JACKSON DOWNTOWN FIRE,272.0,358.0,268.0,354.0,301.0,,,329.0,,,384.0,200.0,,208.0,270.0,322.0
Clarke County,JACKSON NATIONAL GUARD,77.0,450.0,71.0,452.0,120.0,,,405.0,,,443.0,52.0,,254.0,72.0,449.0
Clarke County,JACKSON-SKIPPER FIRE STA,272.0,428.0,261.0,432.0,318.0,,,380.0,,,429.0,188.0,,233.0,264.0,435.0
Clarke County,MORNING STAR CHURCH #2,172.0,37.0,178.0,25.0,185.0,,,,,,37.0,144.0,,16.0,181.0,
Clarke County,NETTLESBORO FIRE STATION,48.0,111.0,52.0,101.0,64.0,,,,,,109.0,37.0,,80.0,65.0,
Clarke County,OPINE - TALLAHATTA,4.0,101.0,5.0,99.0,16.0,,,,,,100.0,2.0,,74.0,20.0,
Clarke County,PROVISIONAL,24.0,31.0,24.0,30.0,25.0,,,15.0,,,32.0,19.0,,22.0,24.0,14.0
Clarke County,ROCKVILLE VOTING HOUSE,94.0,48.0,92.0,48.0,96.0,,,43.0,,,53.0,85.0,,31.0,96.0,
Clarke County,SALITPA FIRE DEPT_,63.0,78.0,58.0,81.0,62.0,,,79.0,,,84.0,49.0,,53.0,58.0,81.0
Clarke County,SPRINGFIELD METH CHURCH,16.0,254.0,12.0,257.0,41.0,,,,,,250.0,4.0,,190.0,47.0,
Clarke County,T'VILLE BASHI RD FIRE,197.0,362.0,188.0,366.0,237.0,,,,,,366.0,146.0,,242.0,232.0,
Clarke County,THOMASVIL  ADULT ED BLDG_,409.0,206.0,419.0,190.0,445.0,,,,,,214.0,336.0,,113.0,449.0,
Clarke County,THOMASVILLE CITY HALL,280.0,539.0,278.0,533.0,354.0,,,,,,544.0,195.0,,337.0,353.0,
Clarke County,WALKER SPR OVERSTREET GRO,194.0,140.0,193.0,138.0,205.0,,,125.0,,,135.0,155.0,,90.0,204.0,
Clarke County,WALNUT GROVE CHURCH,107.0,30.0,107.0,30.0,108.0,,,0.0,,,35.0,104.0,,26.0,108.0,
Clarke County,WHATLEY,107.0,82.0,115.0,70.0,120.0,,,,,,77.0,86.0,,46.0,118.0,
Clarke County,WINN FIRE DEPT,149.0,88.0,147.0,90.0,160.0,,,73.0,,,95.0,120.0,,54.0,159.0,
Clay County,ABSENTEE,50.0,172.0,38.0,175.0,5.0,,,169.0,41.0,,173.0,29.0,,78.0,39.0,180.0
Clay County,ASHLAND ARMORY,348.0,883.0,303.0,912.0,5.0,,,941.0,292.0,,918.0,181.0,,409.0,287.0,934.0
Clay County,BARFIELD VOL FIRE,83.0,408.0,54.0,435.0,,,,426.0,61.0,,428.0,38.0,,184.0,61.0,430.0
Clay County,BIBB GRAVES SCH/COMM CTR,78.0,245.0,80.0,236.0,77.0,,,238.0,82.0,,232.0,57.0,,101.0,76.0,243.0
Clay County,BLUFF SPRINGS FIRE,29.0,269.0,21.0,277.0,18.0,,,273.0,19.0,,273.0,4.0,,148.0,18.0,281.0
Clay County,COLETA VALLEY FIRE,12.0,99.0,12.0,96.0,18.0,,,90.0,13.0,,92.0,5.0,,44.0,9.0,100.0
Clay County,CRAGFORD FIRE,18.0,126.0,19.0,121.0,,,,116.0,13.0,,125.0,6.0,,66.0,18.0,125.0
Clay County,DELTA COMMUNITY CTR,28.0,193.0,18.0,200.0,,,,195.0,28.0,,188.0,11.0,,110.0,20.0,199.0
Clay County,FARMER'S MARKET,366.0,585.0,348.0,595.0,,,,619.0,367.0,,582.0,247.0,,257.0,342.0,614.0
Clay County,HIGHLAND COPPERMINE,12.0,147.0,12.0,145.0,,,,144.0,9.0,,143.0,3.0,,71.0,11.0,149.0
Clay County,HIPINE FIRE DEPT,15.0,58.0,4.0,62.0,2.0,,,64.0,2.0,,63.0,1.0,,25.0,6.0,65.0
Clay County,HOLLINS COMM CTR,30.0,201.0,25.0,202.0,30.0,,,198.0,25.0,,200.0,17.0,,114.0,24.0,203.0
Clay County,IDAHO FIRE DEPT,22.0,178.0,17.0,178.0,,,,181.0,18.0,,173.0,9.0,,92.0,14.0,184.0
Clay County,MELLOW VALLEY HIGH,39.0,239.0,29.0,249.0,,,,253.0,28.0,,250.0,10.0,,130.0,23.0,256.0
Clay County,PROVISIONAL,5.0,11.0,5.0,10.0,0.0,,,8.0,4.0,,9.0,5.0,,8.0,6.0,10.0
Clay County,SHINBONE VFD,26.0,152.0,19.0,154.0,,,,154.0,20.0,,156.0,9.0,,83.0,23.0,155.0
Clay County,TRI-COMMUNITY FIRE,80.0,198.0,73.0,201.0,68.0,,,206.0,74.0,,199.0,57.0,,81.0,74.0,203.0
Cleburne County,ABEL VOTING HOUSE,8.0,117.0,4.0,120.0,6.0,,,118.0,7.0,,119.0,3.0,,95.0,7.0,118.0
Cleburne County,ABSENTEE,26.0,190.0,24.0,190.0,11.0,,,191.0,28.0,,187.0,12.0,,148.0,25.0,189.0
Cleburne County,BORDEN SPRINGS VFD,15.0,88.0,15.0,87.0,,,,94.0,19.0,,84.0,4.0,,71.0,19.0,84.0
Cleburne County,CHULAFINNEE MASONIC,106.0,479.0,105.0,478.0,100.0,,,481.0,124.0,,460.0,64.0,,346.0,96.0,490.0
Cleburne County,EDWARDSVILLE COMM,17.0,243.0,16.0,242.0,,,,241.0,26.0,,237.0,7.0,,182.0,16.0,248.0
Cleburne County,FRUITHURST CITY HALL,28.0,209.0,29.0,203.0,,,,209.0,34.0,,201.0,16.0,,167.0,28.0,208.0
Cleburne County,GREENS CHAPEL UMC,19.0,124.0,17.0,128.0,15.0,,,126.0,26.0,,119.0,12.0,,100.0,17.0,128.0
Cleburne County,HEFLIN RECREATIONAL CTR,101.0,438.0,75.0,453.0,,,,439.0,117.0,,419.0,37.0,,320.0,79.0,458.0
Cleburne County,HOPEWELL SCHOOL,27.0,322.0,21.0,325.0,0.0,,,328.0,27.0,,318.0,13.0,,270.0,22.0,327.0
Cleburne County,MICAVILLE VFD,11.0,211.0,12.0,210.0,9.0,,,214.0,16.0,,206.0,1.0,,166.0,8.0,215.0
Cleburne County,MUSCADINE VFD,19.0,129.0,15.0,128.0,,,,131.0,14.0,,132.0,8.0,,104.0,12.0,135.0
Cleburne County,OAK LEVEL PINEYWOODS,33.0,193.0,30.0,193.0,,,,192.0,32.0,,193.0,16.0,,150.0,31.0,195.0
Cleburne County,PLAINVIEW VFD,13.0,119.0,12.0,116.0,,,,119.0,13.0,,117.0,6.0,,95.0,12.0,118.0
Cleburne County,PROVISIONAL,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
Cleburne County,RANBURNE VFD,50.0,781.0,38.0,788.0,32.0,,,795.0,40.0,,792.0,15.0,,620.0,49.0,784.0
Cleburne County,TURKEY HEAVEN VFD,35.0,259.0,40.0,252.0,30.0,,,254.0,48.0,,246.0,21.0,,194.0,41.0,253.0
Coffee County,ABSENTEE,86.0,334.0,92.0,329.0,1.0,,,349.0,,,344.0,53.0,,256.0,93.0,329.0
Coffee County,BASIN VOTING HOUSE,27.0,200.0,23.0,208.0,0.0,,,198.0,,,202.0,16.0,,151.0,31.0,198.0
Coffee County,BLUFF SPRINGS VOTING HOUS,2.0,54.0,3.0,51.0,,,,49.0,,,52.0,0.0,,39.0,3.0,52.0
Coffee County,CHESTNUT GROVE VOTING,5.0,95.0,4.0,95.0,,,,90.0,,,91.0,2.0,,71.0,12.0,87.0
Coffee County,COOL SPRINGS,81.0,497.0,88.0,492.0,,,,510.0,,,509.0,36.0,,397.0,94.0,487.0
Coffee County,DAMASCUS SENIOR CENTER,25.0,329.0,26.0,331.0,,,,330.0,,,331.0,15.0,,237.0,34.0,321.0
Coffee County,EANON VOTING HOUSE,22.0,310.0,24.0,307.0,,,,312.0,,,313.0,9.0,,228.0,31.0,301.0
Coffee County,ELBA NATIONAL GUARD,85.0,198.0,80.0,203.0,58.0,,,202.0,,,205.0,67.0,,151.0,91.0,191.0
Coffee County,ELBA REC CENTER,152.0,516.0,150.0,514.0,42.0,,,517.0,,,526.0,103.0,,370.0,170.0,496.0
Coffee County,ENTERPRISE REC_ CENTER,478.0,1806.0,486.0,1804.0,,,,1887.0,,,1881.0,298.0,,1353.0,529.0,1766.0
Coffee County,EPRISE STATE COMM COLLEGE,338.0,657.0,355.0,638.0,,,,710.0,,,701.0,254.0,,483.0,363.0,627.0
Coffee County,FARM CTR_ COMM_ ROOM,93.0,428.0,86.0,440.0,,,,436.0,,,433.0,65.0,,332.0,100.0,423.0
Coffee County,FRISCO VOTING HOUSE,93.0,199.0,87.0,211.0,,,,216.0,,,214.0,76.0,,146.0,92.0,206.0
Coffee County,GOODMAN VOTING HOUSE,32.0,303.0,37.0,296.0,,,,304.0,,,301.0,17.0,,243.0,45.0,287.0
Coffee County,HERITAGE UMC,513.0,823.0,534.0,804.0,,,,885.0,,,886.0,353.0,,583.0,532.0,803.0
Coffee County,HOLLEY'S STORE,5.0,80.0,5.0,80.0,,,,81.0,,,80.0,1.0,,56.0,6.0,75.0
Coffee County,INO SENIOR CENTER,10.0,129.0,11.0,127.0,,,,127.0,,,127.0,4.0,,100.0,17.0,122.0
Coffee County,JOHNS CHAPEL AME,659.0,498.0,681.0,477.0,,,,534.0,,,528.0,579.0,,353.0,691.0,469.0
Coffee County,KINSTON CITY HALL,21.0,293.0,16.0,295.0,,,,290.0,,,295.0,10.0,,206.0,37.0,277.0
Coffee County,LEE COMMUNITY VOTING HOUS,18.0,70.0,17.0,71.0,,,,66.0,,,67.0,15.0,,53.0,18.0,70.0
Coffee County,MT PLEASANT SR_ CTR_,60.0,840.0,62.0,840.0,,,,840.0,,,840.0,38.0,,653.0,82.0,812.0
Coffee County,NEW BROCKTON SR_ CTR_,109.0,141.0,114.0,140.0,,,,146.0,,,144.0,85.0,,104.0,119.0,136.0
